case_id,set_id,author_ids,author_names
14,88,"[69, 8949, 1177, 2957, 102, 1057, 1321, 365, 963, 979, 73, 125, 53, 30]","Arthur Conan Doyle,James Grant,Mrs Henry Wood,Mary Elizabeth Braddon,Louisa May Alcott,Fergus Hume,Marie Corelli,Henry Rider Haggard,Margaret Oliphant,John Kendrick Bangs,Frances Hodgson Burnett,Joseph Conrad,Mark Twain,H.G. Wells"
14,89,"[120, 1057, 593, 1177, 69, 260, 324, 28, 8949, 53, 125, 98, 979, 73]","Jack London,Fergus Hume,Bret Harte,Mrs Henry Wood,Arthur Conan Doyle,Oliver Optic,Anthony Trollope,Nathaniel Hawthorne,James Grant,Mark Twain,Joseph Conrad,Wilkie Collins,John Kendrick Bangs,Frances Hodgson Burnett"
14,90,"[30, 8949, 73, 120, 53, 1177, 1321, 69, 260, 963, 125, 98, 2957, 102]","H.G. Wells,James Grant,Frances Hodgson Burnett,Jack London,Mark Twain,Mrs Henry Wood,Marie Corelli,Arthur Conan Doyle,Oliver Optic,Margaret Oliphant,Joseph Conrad,Wilkie Collins,Mary Elizabeth Braddon,Louisa May Alcott"
14,91,"[2957, 365, 28, 73, 30, 593, 979, 125, 260, 324, 8949, 98, 102, 1057]","Mary Elizabeth Braddon,Henry Rider Haggard,Nathaniel Hawthorne,Frances Hodgson Burnett,H.G. Wells,Bret Harte,John Kendrick Bangs,Joseph Conrad,Oliver Optic,Anthony Trollope,James Grant,Wilkie Collins,Louisa May Alcott,Fergus Hume"
14,92,"[593, 2957, 69, 53, 30, 1321, 28, 324, 73, 1057, 963, 365, 120, 98]","Bret Harte,Mary Elizabeth Braddon,Arthur Conan Doyle,Mark Twain,H.G. Wells,Marie Corelli,Nathaniel Hawthorne,Anthony Trollope,Frances Hodgson Burnett,Fergus Hume,Margaret Oliphant,Henry Rider Haggard,Jack London,Wilkie Collins"
14,93,"[30, 73, 120, 8949, 98, 963, 102, 125, 1321, 260, 28, 69, 2957, 1057]","H.G. Wells,Frances Hodgson Burnett,Jack London,James Grant,Wilkie Collins,Margaret Oliphant,Louisa May Alcott,Joseph Conrad,Marie Corelli,Oliver Optic,Nathaniel Hawthorne,Arthur Conan Doyle,Mary Elizabeth Braddon,Fergus Hume"
14,94,"[324, 73, 98, 8949, 979, 30, 28, 365, 260, 1057, 1177, 593, 53, 120]","Anthony Trollope,Frances Hodgson Burnett,Wilkie Collins,James Grant,John Kendrick Bangs,H.G. Wells,Nathaniel Hawthorne,Henry Rider Haggard,Oliver Optic,Fergus Hume,Mrs Henry Wood,Bret Harte,Mark Twain,Jack London"
14,95,"[28, 8949, 120, 979, 1057, 593, 53, 963, 125, 73, 260, 1321, 30, 365]","Nathaniel Hawthorne,James Grant,Jack London,John Kendrick Bangs,Fergus Hume,Bret Harte,Mark Twain,Margaret Oliphant,Joseph Conrad,Frances Hodgson Burnett,Oliver Optic,Marie Corelli,H.G. Wells,Henry Rider Haggard"
14,96,"[593, 69, 30, 365, 28, 98, 963, 8949, 2957, 125, 53, 1321, 260, 73]","Bret Harte,Arthur Conan Doyle,H.G. Wells,Henry Rider Haggard,Nathaniel Hawthorne,Wilkie Collins,Margaret Oliphant,James Grant,Mary Elizabeth Braddon,Joseph Conrad,Mark Twain,Marie Corelli,Oliver Optic,Frances Hodgson Burnett"
14,97,"[963, 593, 1177, 125, 2957, 120, 365, 8949, 53, 102, 260, 324, 73, 979]","Margaret Oliphant,Bret Harte,Mrs Henry Wood,Joseph Conrad,Mary Elizabeth Braddon,Jack London,Henry Rider Haggard,James Grant,Mark Twain,Louisa May Alcott,Oliver Optic,Anthony Trollope,Frances Hodgson Burnett,John Kendrick Bangs"
14,98,"[1057, 2957, 1177, 324, 102, 8949, 260, 69, 1321, 28, 593, 120, 53, 98]","Fergus Hume,Mary Elizabeth Braddon,Mrs Henry Wood,Anthony Trollope,Louisa May Alcott,James Grant,Oliver Optic,Arthur Conan Doyle,Marie Corelli,Nathaniel Hawthorne,Bret Harte,Jack London,Mark Twain,Wilkie Collins"
14,99,"[1321, 53, 593, 125, 963, 365, 69, 102, 30, 120, 979, 73, 98, 1177]","Marie Corelli,Mark Twain,Bret Harte,Joseph Conrad,Margaret Oliphant,Henry Rider Haggard,Arthur Conan Doyle,Louisa May Alcott,H.G. Wells,Jack London,John Kendrick Bangs,Frances Hodgson Burnett,Wilkie Collins,Mrs Henry Wood"
14,100,"[365, 69, 28, 963, 2957, 979, 1177, 120, 73, 8949, 125, 260, 30, 98]","Henry Rider Haggard,Arthur Conan Doyle,Nathaniel Hawthorne,Margaret Oliphant,Mary Elizabeth Braddon,John Kendrick Bangs,Mrs Henry Wood,Jack London,Frances Hodgson Burnett,James Grant,Joseph Conrad,Oliver Optic,H.G. Wells,Wilkie Collins"
16,1,"[2957, 260, 73, 1177, 1057, 8949, 120, 324, 1321, 53, 593, 69, 102, 28, 963, 365]","Mary Elizabeth Braddon,Oliver Optic,Frances Hodgson Burnett,Mrs Henry Wood,Fergus Hume,James Grant,Jack London,Anthony Trollope,Marie Corelli,Mark Twain,Bret Harte,Arthur Conan Doyle,Louisa May Alcott,Nathaniel Hawthorne,Margaret Oliphant,Henry Rider Haggard"
16,2,"[8949, 260, 53, 2957, 979, 365, 98, 963, 28, 1057, 30, 102, 125, 593, 120, 324]","James Grant,Oliver Optic,Mark Twain,Mary Elizabeth Braddon,John Kendrick Bangs,Henry Rider Haggard,Wilkie Collins,Margaret Oliphant,Nathaniel Hawthorne,Fergus Hume,H.G. Wells,Louisa May Alcott,Joseph Conrad,Bret Harte,Jack London,Anthony Trollope"
16,3,"[979, 98, 963, 125, 365, 1177, 593, 69, 8949, 1321, 260, 28, 30, 102, 53, 73]","John Kendrick Bangs,Wilkie Collins,Margaret Oliphant,Joseph Conrad,Henry Rider Haggard,Mrs Henry Wood,Bret Harte,Arthur Conan Doyle,James Grant,Marie Corelli,Oliver Optic,Nathaniel Hawthorne,H.G. Wells,Louisa May Alcott,Mark Twain,Frances Hodgson Burnett"
16,4,"[963, 593, 53, 8949, 260, 28, 30, 979, 69, 120, 365, 1177, 1057, 2957, 102, 324]","Margaret Oliphant,Bret Harte,Mark Twain,James Grant,Oliver Optic,Nathaniel Hawthorne,H.G. Wells,John Kendrick Bangs,Arthur Conan Doyle,Jack London,Henry Rider Haggard,Mrs Henry Wood,Fergus Hume,Mary Elizabeth Braddon,Louisa May Alcott,Anthony Trollope"
16,5,"[365, 28, 260, 30, 53, 1057, 1177, 963, 324, 979, 69, 73, 102, 1321, 98, 2957]","Henry Rider Haggard,Nathaniel Hawthorne,Oliver Optic,H.G. Wells,Mark Twain,Fergus Hume,Mrs Henry Wood,Margaret Oliphant,Anthony Trollope,John Kendrick Bangs,Arthur Conan Doyle,Frances Hodgson Burnett,Louisa May Alcott,Marie Corelli,Wilkie Collins,Mary Elizabeth Braddon"
16,6,"[979, 963, 53, 1177, 365, 260, 1057, 73, 28, 120, 593, 69, 324, 30, 98, 125]","John Kendrick Bangs,Margaret Oliphant,Mark Twain,Mrs Henry Wood,Henry Rider Haggard,Oliver Optic,Fergus Hume,Frances Hodgson Burnett,Nathaniel Hawthorne,Jack London,Bret Harte,Arthur Conan Doyle,Anthony Trollope,H.G. Wells,Wilkie Collins,Joseph Conrad"
16,7,"[365, 53, 120, 1177, 593, 98, 28, 260, 8949, 324, 69, 1057, 30, 963, 125, 1321]","Henry Rider Haggard,Mark Twain,Jack London,Mrs Henry Wood,Bret Harte,Wilkie Collins,Nathaniel Hawthorne,Oliver Optic,James Grant,Anthony Trollope,Arthur Conan Doyle,Fergus Hume,H.G. Wells,Margaret Oliphant,Joseph Conrad,Marie Corelli"
16,8,"[1057, 979, 73, 69, 365, 30, 324, 120, 1321, 28, 125, 260, 593, 8949, 102, 963]","Fergus Hume,John Kendrick Bangs,Frances Hodgson Burnett,Arthur Conan Doyle,Henry Rider Haggard,H.G. Wells,Anthony Trollope,Jack London,Marie Corelli,Nathaniel Hawthorne,Joseph Conrad,Oliver Optic,Bret Harte,James Grant,Louisa May Alcott,Margaret Oliphant"
16,9,"[120, 1057, 365, 53, 260, 963, 324, 28, 979, 30, 102, 1321, 98, 125, 69, 593]","Jack London,Fergus Hume,Henry Rider Haggard,Mark Twain,Oliver Optic,Margaret Oliphant,Anthony Trollope,Nathaniel Hawthorne,John Kendrick Bangs,H.G. Wells,Louisa May Alcott,Marie Corelli,Wilkie Collins,Joseph Conrad,Arthur Conan Doyle,Bret Harte"
16,10,"[73, 593, 365, 260, 28, 53, 979, 98, 125, 8949, 1177, 30, 69, 963, 324, 102]","Frances Hodgson Burnett,Bret Harte,Henry Rider Haggard,Oliver Optic,Nathaniel Hawthorne,Mark Twain,John Kendrick Bangs,Wilkie Collins,Joseph Conrad,James Grant,Mrs Henry Wood,H.G. Wells,Arthur Conan Doyle,Margaret Oliphant,Anthony Trollope,Louisa May Alcott"
16,11,"[593, 73, 125, 69, 979, 963, 53, 30, 102, 324, 365, 120, 8949, 1057, 1321, 98]","Bret Harte,Frances Hodgson Burnett,Joseph Conrad,Arthur Conan Doyle,John Kendrick Bangs,Margaret Oliphant,Mark Twain,H.G. Wells,Louisa May Alcott,Anthony Trollope,Henry Rider Haggard,Jack London,James Grant,Fergus Hume,Marie Corelli,Wilkie Collins"
16,12,"[30, 53, 1057, 69, 120, 593, 98, 1321, 8949, 979, 260, 324, 28, 963, 102, 73]","H.G. Wells,Mark Twain,Fergus Hume,Arthur Conan Doyle,Jack London,Bret Harte,Wilkie Collins,Marie Corelli,James Grant,John Kendrick Bangs,Oliver Optic,Anthony Trollope,Nathaniel Hawthorne,Margaret Oliphant,Louisa May Alcott,Frances Hodgson Burnett"
16,13,"[102, 30, 120, 1057, 69, 963, 125, 2957, 28, 1177, 324, 365, 73, 53, 979, 1321]","Louisa May Alcott,H.G. Wells,Jack London,Fergus Hume,Arthur Conan Doyle,Margaret Oliphant,Joseph Conrad,Mary Elizabeth Braddon,Nathaniel Hawthorne,Mrs Henry Wood,Anthony Trollope,Henry Rider Haggard,Frances Hodgson Burnett,Mark Twain,John Kendrick Bangs,Marie Corelli"
16,14,"[28, 98, 593, 125, 102, 2957, 69, 53, 8949, 1321, 979, 1177, 324, 1057, 73, 365]","Nathaniel Hawthorne,Wilkie Collins,Bret Harte,Joseph Conrad,Louisa May Alcott,Mary Elizabeth Braddon,Arthur Conan Doyle,Mark Twain,James Grant,Marie Corelli,John Kendrick Bangs,Mrs Henry Wood,Anthony Trollope,Fergus Hume,Frances Hodgson Burnett,Henry Rider Haggard"
16,15,"[963, 30, 73, 979, 324, 1177, 260, 1057, 1321, 28, 120, 8949, 365, 98, 53, 69]","Margaret Oliphant,H.G. Wells,Frances Hodgson Burnett,John Kendrick Bangs,Anthony Trollope,Mrs Henry Wood,Oliver Optic,Fergus Hume,Marie Corelli,Nathaniel Hawthorne,Jack London,James Grant,Henry Rider Haggard,Wilkie Collins,Mark Twain,Arthur Conan Doyle"
16,16,"[260, 102, 69, 73, 593, 125, 979, 1321, 1177, 324, 30, 963, 98, 365, 28, 120]","Oliver Optic,Louisa May Alcott,Arthur Conan Doyle,Frances Hodgson Burnett,Bret Harte,Joseph Conrad,John Kendrick Bangs,Marie Corelli,Mrs Henry Wood,Anthony Trollope,H.G. Wells,Margaret Oliphant,Wilkie Collins,Henry Rider Haggard,Nathaniel Hawthorne,Jack London"
16,17,"[1057, 1177, 69, 260, 1321, 73, 30, 2957, 593, 120, 365, 8949, 53, 979, 963, 324]","Fergus Hume,Mrs Henry Wood,Arthur Conan Doyle,Oliver Optic,Marie Corelli,Frances Hodgson Burnett,H.G. Wells,Mary Elizabeth Braddon,Bret Harte,Jack London,Henry Rider Haggard,James Grant,Mark Twain,John Kendrick Bangs,Margaret Oliphant,Anthony Trollope"
16,18,"[125, 1177, 98, 69, 53, 963, 8949, 102, 2957, 120, 260, 28, 1321, 30, 979, 324]","Joseph Conrad,Mrs Henry Wood,Wilkie Collins,Arthur Conan Doyle,Mark Twain,Margaret Oliphant,James Grant,Louisa May Alcott,Mary Elizabeth Braddon,Jack London,Oliver Optic,Nathaniel Hawthorne,Marie Corelli,H.G. Wells,John Kendrick Bangs,Anthony Trollope"
16,19,"[260, 30, 1321, 125, 1177, 73, 1057, 2957, 53, 98, 593, 365, 28, 102, 979, 963]","Oliver Optic,H.G. Wells,Marie Corelli,Joseph Conrad,Mrs Henry Wood,Frances Hodgson Burnett,Fergus Hume,Mary Elizabeth Braddon,Mark Twain,Wilkie Collins,Bret Harte,Henry Rider Haggard,Nathaniel Hawthorne,Louisa May Alcott,John Kendrick Bangs,Margaret Oliphant"
16,20,"[593, 120, 365, 28, 260, 324, 125, 73, 69, 963, 53, 1057, 1177, 8949, 1321, 2957]","Bret Harte,Jack London,Henry Rider Haggard,Nathaniel Hawthorne,Oliver Optic,Anthony Trollope,Joseph Conrad,Frances Hodgson Burnett,Arthur Conan Doyle,Margaret Oliphant,Mark Twain,Fergus Hume,Mrs Henry Wood,James Grant,Marie Corelli,Mary Elizabeth Braddon"
16,21,"[8949, 963, 260, 53, 120, 2957, 69, 102, 98, 28, 365, 979, 593, 1177, 125, 30]","James Grant,Margaret Oliphant,Oliver Optic,Mark Twain,Jack London,Mary Elizabeth Braddon,Arthur Conan Doyle,Louisa May Alcott,Wilkie Collins,Nathaniel Hawthorne,Henry Rider Haggard,John Kendrick Bangs,Bret Harte,Mrs Henry Wood,Joseph Conrad,H.G. Wells"
16,22,"[1321, 963, 2957, 324, 1057, 28, 73, 53, 69, 102, 120, 260, 979, 98, 593, 125]","Marie Corelli,Margaret Oliphant,Mary Elizabeth Braddon,Anthony Trollope,Fergus Hume,Nathaniel Hawthorne,Frances Hodgson Burnett,Mark Twain,Arthur Conan Doyle,Louisa May Alcott,Jack London,Oliver Optic,John Kendrick Bangs,Wilkie Collins,Bret Harte,Joseph Conrad"
16,23,"[1321, 979, 963, 125, 69, 53, 365, 98, 73, 1057, 260, 28, 2957, 593, 120, 30]","Marie Corelli,John Kendrick Bangs,Margaret Oliphant,Joseph Conrad,Arthur Conan Doyle,Mark Twain,Henry Rider Haggard,Wilkie Collins,Frances Hodgson Burnett,Fergus Hume,Oliver Optic,Nathaniel Hawthorne,Mary Elizabeth Braddon,Bret Harte,Jack London,H.G. Wells"
16,24,"[1321, 53, 365, 260, 963, 73, 30, 125, 120, 593, 324, 1057, 1177, 28, 2957, 69]","Marie Corelli,Mark Twain,Henry Rider Haggard,Oliver Optic,Margaret Oliphant,Frances Hodgson Burnett,H.G. Wells,Joseph Conrad,Jack London,Bret Harte,Anthony Trollope,Fergus Hume,Mrs Henry Wood,Nathaniel Hawthorne,Mary Elizabeth Braddon,Arthur Conan Doyle"
16,25,"[102, 28, 260, 979, 8949, 963, 365, 98, 593, 1321, 1057, 69, 324, 120, 1177, 125]","Louisa May Alcott,Nathaniel Hawthorne,Oliver Optic,John Kendrick Bangs,James Grant,Margaret Oliphant,Henry Rider Haggard,Wilkie Collins,Bret Harte,Marie Corelli,Fergus Hume,Arthur Conan Doyle,Anthony Trollope,Jack London,Mrs Henry Wood,Joseph Conrad"
16,26,"[365, 28, 120, 963, 69, 1177, 1057, 30, 2957, 593, 102, 125, 73, 8949, 324, 53]","Henry Rider Haggard,Nathaniel Hawthorne,Jack London,Margaret Oliphant,Arthur Conan Doyle,Mrs Henry Wood,Fergus Hume,H.G. Wells,Mary Elizabeth Braddon,Bret Harte,Louisa May Alcott,Joseph Conrad,Frances Hodgson Burnett,James Grant,Anthony Trollope,Mark Twain"
16,27,"[98, 593, 73, 125, 30, 28, 1321, 979, 324, 120, 69, 53, 2957, 8949, 1057, 365]","Wilkie Collins,Bret Harte,Frances Hodgson Burnett,Joseph Conrad,H.G. Wells,Nathaniel Hawthorne,Marie Corelli,John Kendrick Bangs,Anthony Trollope,Jack London,Arthur Conan Doyle,Mark Twain,Mary Elizabeth Braddon,James Grant,Fergus Hume,Henry Rider Haggard"
16,28,"[69, 324, 365, 2957, 30, 8949, 73, 1177, 963, 979, 125, 1321, 593, 28, 98, 102]","Arthur Conan Doyle,Anthony Trollope,Henry Rider Haggard,Mary Elizabeth Braddon,H.G. Wells,James Grant,Frances Hodgson Burnett,Mrs Henry Wood,Margaret Oliphant,John Kendrick Bangs,Joseph Conrad,Marie Corelli,Bret Harte,Nathaniel Hawthorne,Wilkie Collins,Louisa May Alcott"
16,29,"[102, 28, 98, 260, 8949, 53, 979, 324, 69, 2957, 1321, 30, 963, 73, 125, 365]","Louisa May Alcott,Nathaniel Hawthorne,Wilkie Collins,Oliver Optic,James Grant,Mark Twain,John Kendrick Bangs,Anthony Trollope,Arthur Conan Doyle,Mary Elizabeth Braddon,Marie Corelli,H.G. Wells,Margaret Oliphant,Frances Hodgson Burnett,Joseph Conrad,Henry Rider Haggard"
16,30,"[979, 98, 30, 120, 8949, 125, 2957, 69, 365, 1057, 260, 593, 1177, 28, 73, 1321]","John Kendrick Bangs,Wilkie Collins,H.G. Wells,Jack London,James Grant,Joseph Conrad,Mary Elizabeth Braddon,Arthur Conan Doyle,Henry Rider Haggard,Fergus Hume,Oliver Optic,Bret Harte,Mrs Henry Wood,Nathaniel Hawthorne,Frances Hodgson Burnett,Marie Corelli"
16,31,"[365, 73, 963, 260, 98, 593, 125, 53, 69, 102, 8949, 1177, 979, 2957, 120, 1057]","Henry Rider Haggard,Frances Hodgson Burnett,Margaret Oliphant,Oliver Optic,Wilkie Collins,Bret Harte,Joseph Conrad,Mark Twain,Arthur Conan Doyle,Louisa May Alcott,James Grant,Mrs Henry Wood,John Kendrick Bangs,Mary Elizabeth Braddon,Jack London,Fergus Hume"
16,32,"[69, 53, 28, 324, 120, 365, 963, 1177, 593, 73, 979, 1321, 102, 30, 125, 98]","Arthur Conan Doyle,Mark Twain,Nathaniel Hawthorne,Anthony Trollope,Jack London,Henry Rider Haggard,Margaret Oliphant,Mrs Henry Wood,Bret Harte,Frances Hodgson Burnett,John Kendrick Bangs,Marie Corelli,Louisa May Alcott,H.G. Wells,Joseph Conrad,Wilkie Collins"
16,33,"[69, 365, 1321, 125, 1057, 102, 324, 593, 120, 8949, 2957, 260, 1177, 30, 53, 963]","Arthur Conan Doyle,Henry Rider Haggard,Marie Corelli,Joseph Conrad,Fergus Hume,Louisa May Alcott,Anthony Trollope,Bret Harte,Jack London,James Grant,Mary Elizabeth Braddon,Oliver Optic,Mrs Henry Wood,H.G. Wells,Mark Twain,Margaret Oliphant"
16,34,"[593, 120, 1321, 1057, 125, 979, 2957, 1177, 324, 102, 69, 963, 365, 28, 260, 53]","Bret Harte,Jack London,Marie Corelli,Fergus Hume,Joseph Conrad,John Kendrick Bangs,Mary Elizabeth Braddon,Mrs Henry Wood,Anthony Trollope,Louisa May Alcott,Arthur Conan Doyle,Margaret Oliphant,Henry Rider Haggard,Nathaniel Hawthorne,Oliver Optic,Mark Twain"
16,35,"[593, 2957, 125, 963, 98, 1177, 69, 30, 260, 28, 365, 53, 324, 120, 1321, 73]","Bret Harte,Mary Elizabeth Braddon,Joseph Conrad,Margaret Oliphant,Wilkie Collins,Mrs Henry Wood,Arthur Conan Doyle,H.G. Wells,Oliver Optic,Nathaniel Hawthorne,Henry Rider Haggard,Mark Twain,Anthony Trollope,Jack London,Marie Corelli,Frances Hodgson Burnett"
16,36,"[53, 102, 324, 1321, 2957, 98, 1177, 8949, 125, 28, 593, 120, 979, 73, 365, 963]","Mark Twain,Louisa May Alcott,Anthony Trollope,Marie Corelli,Mary Elizabeth Braddon,Wilkie Collins,Mrs Henry Wood,James Grant,Joseph Conrad,Nathaniel Hawthorne,Bret Harte,Jack London,John Kendrick Bangs,Frances Hodgson Burnett,Henry Rider Haggard,Margaret Oliphant"
16,37,"[963, 125, 324, 30, 69, 8949, 593, 73, 979, 102, 1057, 2957, 53, 1321, 1177, 28]","Margaret Oliphant,Joseph Conrad,Anthony Trollope,H.G. Wells,Arthur Conan Doyle,James Grant,Bret Harte,Frances Hodgson Burnett,John Kendrick Bangs,Louisa May Alcott,Fergus Hume,Mary Elizabeth Braddon,Mark Twain,Marie Corelli,Mrs Henry Wood,Nathaniel Hawthorne"
16,38,"[324, 30, 1177, 125, 1321, 28, 2957, 260, 593, 102, 53, 73, 8949, 963, 69, 365]","Anthony Trollope,H.G. Wells,Mrs Henry Wood,Joseph Conrad,Marie Corelli,Nathaniel Hawthorne,Mary Elizabeth Braddon,Oliver Optic,Bret Harte,Louisa May Alcott,Mark Twain,Frances Hodgson Burnett,James Grant,Margaret Oliphant,Arthur Conan Doyle,Henry Rider Haggard"
16,39,"[73, 365, 28, 53, 102, 30, 593, 979, 69, 963, 2957, 120, 1321, 125, 260, 1177]","Frances Hodgson Burnett,Henry Rider Haggard,Nathaniel Hawthorne,Mark Twain,Louisa May Alcott,H.G. Wells,Bret Harte,John Kendrick Bangs,Arthur Conan Doyle,Margaret Oliphant,Mary Elizabeth Braddon,Jack London,Marie Corelli,Joseph Conrad,Oliver Optic,Mrs Henry Wood"
16,40,"[125, 1177, 8949, 1321, 2957, 98, 1057, 324, 979, 53, 69, 260, 28, 593, 102, 120]","Joseph Conrad,Mrs Henry Wood,James Grant,Marie Corelli,Mary Elizabeth Braddon,Wilkie Collins,Fergus Hume,Anthony Trollope,John Kendrick Bangs,Mark Twain,Arthur Conan Doyle,Oliver Optic,Nathaniel Hawthorne,Bret Harte,Louisa May Alcott,Jack London"
16,41,"[593, 8949, 69, 1321, 324, 979, 2957, 365, 260, 98, 30, 102, 28, 120, 963, 53]","Bret Harte,James Grant,Arthur Conan Doyle,Marie Corelli,Anthony Trollope,John Kendrick Bangs,Mary Elizabeth Braddon,Henry Rider Haggard,Oliver Optic,Wilkie Collins,H.G. Wells,Louisa May Alcott,Nathaniel Hawthorne,Jack London,Margaret Oliphant,Mark Twain"
16,42,"[28, 8949, 69, 365, 324, 102, 125, 979, 1177, 593, 963, 30, 2957, 1321, 98, 260]","Nathaniel Hawthorne,James Grant,Arthur Conan Doyle,Henry Rider Haggard,Anthony Trollope,Louisa May Alcott,Joseph Conrad,John Kendrick Bangs,Mrs Henry Wood,Bret Harte,Margaret Oliphant,H.G. Wells,Mary Elizabeth Braddon,Marie Corelli,Wilkie Collins,Oliver Optic"
16,43,"[28, 963, 69, 324, 1321, 8949, 1177, 125, 73, 1057, 98, 365, 30, 120, 593, 2957]","Nathaniel Hawthorne,Margaret Oliphant,Arthur Conan Doyle,Anthony Trollope,Marie Corelli,James Grant,Mrs Henry Wood,Joseph Conrad,Frances Hodgson Burnett,Fergus Hume,Wilkie Collins,Henry Rider Haggard,H.G. Wells,Jack London,Bret Harte,Mary Elizabeth Braddon"
16,44,"[28, 30, 2957, 102, 8949, 324, 260, 1177, 1057, 979, 365, 963, 120, 98, 53, 73]","Nathaniel Hawthorne,H.G. Wells,Mary Elizabeth Braddon,Louisa May Alcott,James Grant,Anthony Trollope,Oliver Optic,Mrs Henry Wood,Fergus Hume,John Kendrick Bangs,Henry Rider Haggard,Margaret Oliphant,Jack London,Wilkie Collins,Mark Twain,Frances Hodgson Burnett"
16,45,"[69, 98, 8949, 593, 125, 53, 120, 365, 73, 1321, 324, 260, 28, 979, 1057, 102]","Arthur Conan Doyle,Wilkie Collins,James Grant,Bret Harte,Joseph Conrad,Mark Twain,Jack London,Henry Rider Haggard,Frances Hodgson Burnett,Marie Corelli,Anthony Trollope,Oliver Optic,Nathaniel Hawthorne,John Kendrick Bangs,Fergus Hume,Louisa May Alcott"
16,46,"[1177, 593, 8949, 53, 260, 365, 125, 324, 979, 1321, 102, 963, 98, 69, 120, 28]","Mrs Henry Wood,Bret Harte,James Grant,Mark Twain,Oliver Optic,Henry Rider Haggard,Joseph Conrad,Anthony Trollope,John Kendrick Bangs,Marie Corelli,Louisa May Alcott,Margaret Oliphant,Wilkie Collins,Arthur Conan Doyle,Jack London,Nathaniel Hawthorne"
16,47,"[28, 102, 30, 260, 593, 98, 1321, 120, 979, 125, 69, 73, 1057, 963, 324, 365]","Nathaniel Hawthorne,Louisa May Alcott,H.G. Wells,Oliver Optic,Bret Harte,Wilkie Collins,Marie Corelli,Jack London,John Kendrick Bangs,Joseph Conrad,Arthur Conan Doyle,Frances Hodgson Burnett,Fergus Hume,Margaret Oliphant,Anthony Trollope,Henry Rider Haggard"
16,48,"[69, 593, 125, 2957, 963, 1321, 979, 30, 8949, 73, 98, 1177, 53, 28, 1057, 120]","Arthur Conan Doyle,Bret Harte,Joseph Conrad,Mary Elizabeth Braddon,Margaret Oliphant,Marie Corelli,John Kendrick Bangs,H.G. Wells,James Grant,Frances Hodgson Burnett,Wilkie Collins,Mrs Henry Wood,Mark Twain,Nathaniel Hawthorne,Fergus Hume,Jack London"
16,49,"[8949, 98, 1177, 30, 2957, 593, 69, 53, 324, 979, 365, 1057, 125, 73, 963, 102]","James Grant,Wilkie Collins,Mrs Henry Wood,H.G. Wells,Mary Elizabeth Braddon,Bret Harte,Arthur Conan Doyle,Mark Twain,Anthony Trollope,John Kendrick Bangs,Henry Rider Haggard,Fergus Hume,Joseph Conrad,Frances Hodgson Burnett,Margaret Oliphant,Louisa May Alcott"
16,50,"[53, 2957, 69, 1057, 125, 979, 73, 98, 102, 1177, 28, 963, 120, 8949, 365, 260]","Mark Twain,Mary Elizabeth Braddon,Arthur Conan Doyle,Fergus Hume,Joseph Conrad,John Kendrick Bangs,Frances Hodgson Burnett,Wilkie Collins,Louisa May Alcott,Mrs Henry Wood,Nathaniel Hawthorne,Margaret Oliphant,Jack London,James Grant,Henry Rider Haggard,Oliver Optic"
16,51,"[963, 1177, 1321, 73, 1057, 102, 8949, 260, 53, 98, 28, 324, 979, 593, 30, 365]","Margaret Oliphant,Mrs Henry Wood,Marie Corelli,Frances Hodgson Burnett,Fergus Hume,Louisa May Alcott,James Grant,Oliver Optic,Mark Twain,Wilkie Collins,Nathaniel Hawthorne,Anthony Trollope,John Kendrick Bangs,Bret Harte,H.G. Wells,Henry Rider Haggard"
16,52,"[1057, 8949, 73, 28, 2957, 365, 1177, 53, 98, 593, 963, 30, 102, 979, 1321, 120]","Fergus Hume,James Grant,Frances Hodgson Burnett,Nathaniel Hawthorne,Mary Elizabeth Braddon,Henry Rider Haggard,Mrs Henry Wood,Mark Twain,Wilkie Collins,Bret Harte,Margaret Oliphant,H.G. Wells,Louisa May Alcott,John Kendrick Bangs,Marie Corelli,Jack London"
16,53,"[28, 979, 1177, 102, 963, 593, 2957, 324, 73, 260, 365, 1057, 53, 1321, 30, 98]","Nathaniel Hawthorne,John Kendrick Bangs,Mrs Henry Wood,Louisa May Alcott,Margaret Oliphant,Bret Harte,Mary Elizabeth Braddon,Anthony Trollope,Frances Hodgson Burnett,Oliver Optic,Henry Rider Haggard,Fergus Hume,Mark Twain,Marie Corelli,H.G. Wells,Wilkie Collins"
